subject,voxelIndex,region,hemisphere,X,Y,Z,resp_wordL,resp_wordR,resp_scramL,resp_scramR,xvalRSqr_locz,xvalRSqr_main,snrAfter_locz,snrAfter_main,resp_distrib_leftLow_rightLow,resp_distrib_leftLow_rightHigh,resp_distrib_leftHigh_rightLow,resp_distrib_leftHigh_rightHigh,resp_focalLeft_leftLow_rightLow,resp_focalLeft_leftLow_rightHigh,resp_focalLeft_leftHigh_rightLow,resp_focalLeft_leftHigh_rightHigh,resp_focalRight_leftLow_rightLow,resp_focalRight_leftLow_rightHigh,resp_focalRight_leftHigh_rightLow,resp_focalRight_leftHigh_rightHigh
6,349594,V4,Left,66,47,52,-0.04248755,0.3683885,-0.07928114,0.2005848,17.90624,-1.489031,6.307237,2.533554,0.01582965,-0.02727746,-0.01413515,0.01419674,-0.04200608,0.01795797,-0.04178332,0.03440016,-0.002100779,0.06400646,0.04373978,-0.01752075
6,349674,V4,Left,66,48,49,-0.4849999,0.9124641,-0.3332386,0.5129399,19.25247,0.08810759,7.828633,3.151426,0.04386967,-0.02278129,-0.005465568,0.01909002,-0.0909442,-0.1417134,-0.2260342,-0.1323447,-0.2535255,0.07790142,-0.1056023,-0.0730929
6,349675,V4,Left,66,48,50,-0.1407946,0.7963296,-0.1289691,0.5629597,28.7666,-1.11841,9.316098,1.367844,0.05533368,0.01329021,0.07298667,0.05453167,-0.04314808,0.006067381,-0.03584944,-0.06998741,-0.06676217,0.05526974,-0.005301696,-0.03278581
6,349676,V4,Left,66,48,51,-0.1508422,0.1450636,-0.0799386,0.07071208,4.930174,-1.181495,2.890864,3.064849,0.0001878967,-0.05421028,0.02168,-0.01720239,-0.07014449,-0.009278204,-0.02760338,-0.002194246,-0.03366801,-0.01922225,-0.04276769,-0.1238128
6,349678,V4,Left,66,48,52,-0.05951267,0.2243385,-0.05606624,0.0796958,7.928962,-1.726472,4.34122,2.171395,0.004156929,-0.06567806,0.007047487,0.02508596,-0.04215503,-0.02329804,-0.07376385,0.006755944,0.004417049,-0.01949574,0.02524774,-0.03761351
6,349758,V4,Left,66,48,53,-0.6531779,1.182073,-0.2096358,0.9992742,13.37223,-0.1122832,4.940347,3.049781,0.1213728,0.4277245,0.3435566,0.6120189,-0.009254666,-0.05931722,-0.1580389,0.1000961,-0.309188,0.240706,-0.163269,-0.07456736
6,349759,V4,Left,66,49,52,-0.208515,1.05342,-0.07879148,0.704713,18.00503,-1.090682,7.714534,2.408014,0.03844954,0.06657208,0.2643208,0.1110748,0.01303273,-0.1019173,-0.08848113,0.004301225,-0.162443,0.09419025,0.006411533,-0.02765002
6,349760,V4,Left,66,49,53,-0.2599463,0.5065963,-0.116417,0.2538493,15.91653,0.08890033,5.801748,2.689511,0.01811962,-0.07223971,0.09323066,-0.02476281,-0.04190221,-0.1487847,-0.1399474,0.01329971,-0.1130153,0.03376917,-0.05081889,-0.1505503
6,349761,V4,Left,66,49,54,-0.2971666,0.3053543,-0.1888945,0.1082784,9.363466,1.575387,2.936551,3.876483,-0.03403001,-0.05220156,0.09045691,0.04462617,-0.09040866,-0.1578363,-0.2118862,-0.01141932,-0.1022775,-0.06391995,-0.1171359,-0.1752322
6,356646,V4,Left,67,46,49,0.02732947,0.3227682,-0.0147083,0.2509621,6.743407,-0.6718516,5.399247,2.434273,0.05216769,-0.006400346,0.01783705,0.07747681,-0.007611346,-0.1038754,0.009007753,-0.0184315,-0.01678181,0.05804667,0.05012733,0.01231516
6,356647,V4,Left,67,46,50,0.003652363,0.3665655,0.04532717,0.2717163,9.364546,-0.01322031,7.646824,2.96796,0.01052695,-0.007568254,0.09193556,0.1162393,-0.01025449,-0.03592103,0.02337845,0.01121942,-0.01639528,0.06997728,0.05334835,0.02946468
6,356730,V4,Left,67,46,51,-0.19485,0.5821667,-0.2145652,0.3611066,19.37148,0.0662744,5.934048,2.91904,0.0902225,-0.06487107,-0.04244835,0.02613799,-0.1053085,-0.09300546,-0.1906094,-0.05288616,-0.1344954,0.007323562,-0.06980786,-0.05966945
6,356731,V4,Left,67,47,49,-0.07795963,0.4988113,-0.05557419,0.393471,18.17852,-0.9550452,4.739608,3.113379,0.04746556,-0.02504775,0.02860762,0.08615676,-0.02609235,-0.007316437,-0.05916156,-0.07282697,-0.03136663,-0.03390298,-0.015301,-0.02961725
6,356732,V4,Left,67,47,50,-0.1107116,0.1019714,-0.08757436,0.03111346,2.433223,-1.496053,1.987522,2.155766,-0.01001108,-0.03716101,0.06252144,0.06417304,-0.01537346,0.02337969,0.0178648,-0.03778044,-0.0425121,-0.05501593,-0.006925,-0.04576194
6,356813,V4,Left,67,47,51,-0.3091492,0.196734,-0.1675087,0.1876042,5.097115,1.00745,5.916047,4.105803,0.008768909,0.1892757,0.03826737,0.1715462,-0.04380821,-0.07158605,-0.1514563,0.04288712,-0.2364202,-0.01522098,-0.03565884,-0.04371472
6,356814,V4,Left,67,47,52,-0.7038591,0.7147043,-0.3667678,0.5331005,17.71812,1.43947,4.856053,3.544565,-0.068557,0.09175279,-0.05350569,0.2006673,-0.2012619,-0.2198543,-0.2810093,-0.05313481,-0.3798538,-0.05191224,-0.1638275,-0.1548053
6,356815,V4,Left,67,47,53,-0.3807501,0.639779,-0.1223761,0.5079433,18.64132,-0.5471945,4.293125,2.959323,-0.07992904,-0.01768163,-0.006723374,0.02462075,-0.04966667,-0.194582,-0.1761693,-0.04737728,-0.2544135,-0.06681173,-0.05485877,-0.1640692
6,356816,V4,Left,67,48,49,-0.3016155,0.368248,-0.1366287,0.2572683,13.7439,-0.3831744,3.178761,2.737884,0.03342124,-0.01269271,0.1250632,0.06318637,0.04306974,-0.0735919,-0.06779225,0.08290538,-0.1768116,0.03752986,0.007108516,-0.1156713
6,363786,V4,Left,67,48,50,0.0224219,0.4991108,-0.03578393,0.4131492,15.24151,-0.1561642,6.810848,3.645557,0.1239513,-0.001807576,0.04549964,0.06479192,0.01847936,-0.001641065,-0.08475932,0.04163124,-0.04201347,0.02991989,0.01803019,-0.01776774
6,363787,V4,Left,67,48,51,0.01496926,0.2232084,0.0130821,0.2782444,4.23435,2.83466,5.594569,4.667949,0.1675599,0.07583859,0.1404266,0.08073241,0.09211478,0.08309581,0.07611444,0.03369737,0.05843278,0.08533873,0.03914061,0.02875704
6,363788,V4,Left,67,48,52,0.1059479,0.2451152,0.03197499,0.2063719,2.969784,11.67595,5.444916,7.795008,0.2412454,0.1936703,0.277268,0.1971389,0.1903683,0.1936501,0.197152,0.1469741,0.1341725,0.171351,0.1297719,0.1555549
6,363869,V4,Left,67,48,53,-0.312074,0.4102533,-0.2888731,0.2979623,14.69524,2.069426,5.331924,4.862662,0.09976999,0.1681662,0.1859652,0.1788884,0.01484593,-0.07449731,-0.1146185,0.07120837,-0.1871572,0.1072612,-0.03082657,0.008165907
6,363870,V4,Left,67,49,52,-0.4604912,0.6574267,-0.325087,0.5094053,22.66086,1.115906,4.94479,2.927126,0.1090837,0.1282838,0.08658487,0.1303204,-0.070674,-0.09584486,-0.09224351,0.08962079,-0.2067102,0.08464125,-0.041223,0.03875477
6,363871,V4,Left,67,49,53,-0.270054,0.4116889,-0.1182034,0.4314874,19.47375,-0.1848817,4.00081,2.920908,0.1118071,0.07780048,0.1747555,0.07459629,0.04867203,-0.03690437,-0.04825879,0.08988952,-0.1244827,0.0710489,0.01404768,0.02634034
6,363872,V4,Left,68,47,50,-0.07420012,0.5248907,-0.06917721,0.3044803,14.62032,7.370109,4.973824,5.711507,0.271841,0.2197878,0.3431141,0.2169114,0.2131855,0.09535063,0.1305034,0.2591524,0.004074421,0.1928834,0.1316784,0.09407566
6,363954,V4,Left,68,47,51,-0.2987127,0.03071913,0.03978013,0.2025831,1.704139,-0.1088142,5.008705,2.59597,0.1088239,0.2319571,0.1060829,0.2230276,-0.07013224,-0.06602688,0.09426428,0.0147971,-0.08090529,0.07627852,0.01687621,0.01243266
6,363955,V4,Left,68,47,52,-0.2121436,0.1798027,0.105271,0.3709843,2.207947,-3.054738,3.674688,1.434756,-0.02345156,0.07698576,0.08612284,0.1475107,-0.09151374,-0.1767449,-0.1100407,0.01178524,-0.184924,-0.0117561,-0.09223383,-0.07922872
6,370843,V4,Left,68,48,50,0.06751354,0.2170264,-0.02073923,0.2065769,3.962785,2.388316,5.225101,4.206947,0.1614511,0.06345245,0.1142605,0.04579612,0.1049439,0.05316281,0.1226374,0.04832277,0.1075004,0.1393787,0.02620345,0.01013257
6,370926,V4,Left,68,48,51,-0.31541,0.9513835,-0.3108938,0.5972722,27.82829,0.02072453,7.208236,2.886985,0.1645962,0.1239308,0.1909101,0.1348904,0.09887092,-0.02122609,-0.08153513,0.03672129,-0.112836,0.1219623,0.00716102,0.09539077
6,370927,V4,Left,68,48,52,-0.2806374,0.6686949,-0.1890328,0.5250614,20.40372,1.320112,5.979233,3.994274,0.3379141,0.1831747,0.2841553,0.1741949,0.2036011,0.09141489,0.09457538,0.1362044,-0.0530139,0.2226472,0.03363981,0.06080768
6,370928,V4,Left,68,48,53,0.0229865,0.6056131,0.01396982,0.2691383,11.54475,7.525074,7.217556,6.820415,0.3947666,0.2357249,0.3241892,0.2632513,0.2627518,0.1388578,0.1745186,0.2798725,0.02868243,0.3007489,0.0865716,0.08962066
6,371009,V4,Left,68,49,53,-0.2933211,0.1675383,-0.1426189,0.1902496,2.808237,-0.3750682,4.732866,3.126185,0.1315575,0.161154,0.1889835,0.3658495,0.03317365,-0.03772758,-0.04227029,0.03227196,0.0009270071,0.09852684,-0.005091504,0.009104288
6,371010,V4,Left,69,46,50,-0.2759393,0.4653197,-0.0775672,0.503813,7.419724,0.8330345,5.096676,3.526769,0.2180087,0.1572622,0.1534872,0.3244078,0.08577806,-0.0650368,0.0604629,0.02370804,-0.1020564,0.1911936,0.01620051,0.0372842
6,371011,V4,Left,69,48,50,-0.3982893,0.7567761,-0.167556,0.7407641,12.84669,0.7474363,5.03752,3.14592,0.2519495,0.1465407,0.196273,0.3733851,0.1138434,-0.1211047,-0.05794135,0.06161528,-0.1607094,0.233045,-0.05346499,0.02212293
6,371012,V4,Left,70,46,50,-0.2714502,0.885345,-0.1019708,0.5218045,11.48056,2.141511,5.848291,4.225922,0.3909722,0.3055572,0.1647843,0.4695341,0.2771729,0.1019924,0.1421634,0.2641012,0.07120588,0.2866046,0.08558822,0.102381
6,378066,V4,Left,70,47,50,-0.4149029,1.350732,-0.2648332,0.9962139,16.37248,1.440179,5.473201,4.368062,0.4991074,0.2772357,0.2389359,0.642776,0.2479249,0.01934653,0.0501244,0.1010598,-0.0707297,0.3519782,0.07378973,0.1905289
6,208555,V4,Right,66,44,35,0.5839316,0.2327342,0.3489378,0.02940055,12.01067,8.069324,10.72815,8.190068,0.2412285,0.1982146,0.3087741,0.2561386,0.1515289,0.1829893,0.1291118,0.2176073,0.08454279,0.2033168,0.122944,0.1310725
6,215611,V4,Right,66,45,35,0.572279,0.1233086,0.2420033,-0.009351263,17.57876,0.8516312,10.46068,3.353093,0.1130345,0.08146743,0.132756,0.1114009,0.04601186,0.1021223,0.05962932,0.09662658,0.0498468,0.1026753,0.05377023,0.03029068
6,215612,V4,Right,66,45,36,0.589425,0.1275173,0.5002559,0.07061995,13.55329,13.29931,7.36453,8.476111,0.3588216,0.2974978,0.322024,0.3916394,0.2921181,0.1747054,0.1193637,0.2738509,0.15951,0.3250247,0.1407304,0.2271289
6,215695,V4,Right,66,46,36,1.008086,0.023808,0.4922322,-0.1481327,7.886529,0.5332589,5.377361,5.535316,0.3519952,0.209495,0.5137293,0.2886448,0.3265619,0.09518091,-0.04137888,0.2590443,0.04136565,0.421425,0.005146927,0.1029691
6,215696,V4,Right,66,46,37,0.8532243,-0.1029673,0.7455984,-0.2399666,7.55645,2.478027,4.142128,6.551383,0.5312246,0.363643,0.6899711,0.488388,0.4367974,0.1459373,0.02017064,0.3372848,-0.01037746,0.4300352,0.03834964,0.1879705
6,222583,V4,Right,66,47,32,0.337771,-0.01197701,0.1266534,-0.07070266,7.477802,-1.223004,4.469097,3.13872,-0.0426048,0.005746307,0.02614562,0.005511905,0.009626795,0.06037633,0.008823894,0.03787754,0.03098484,-0.04959365,-0.006091041,-0.02497846
6,222666,V4,Right,66,47,35,0.3915437,-0.06085005,0.1289959,-0.1205815,11.60248,0.6895065,6.415196,3.928087,0.1529196,0.06780126,0.1114148,0.0635024,0.07264009,0.1467744,0.01673313,0.09253746,0.0170149,0.09860748,0.01265434,-0.04114962
6,222667,V4,Right,66,47,37,0.5534453,0.00639494,0.1933133,-0.1288329,16.37961,-0.3688216,8.524332,4.396749,0.1165702,0.07662074,0.09399188,0.07105299,0.01706314,0.121167,0.01986825,0.07651662,0.04276703,0.06460806,-0.001720651,0.01277471
6,222668,V4,Right,66,48,35,0.3394873,-0.009809314,0.198496,-0.02053805,6.953335,2.404296,6.404591,4.417352,0.201432,0.1635543,0.1630347,0.218786,0.09914628,0.0667298,0.0447969,0.1405546,0.08844492,0.172665,0.06482188,0.1588701
6,229555,V4,Right,67,44,34,0.1253332,-0.2085557,0.03714734,-0.232712,9.188909,-0.995338,4.426533,2.613755,-0.01421701,-0.04550923,-0.1064066,0.03930831,0.01726014,0.04703171,-0.01778024,-0.04130266,-0.04039514,-0.03354434,-0.0490974,-0.05868837
6,229639,V4,Right,67,44,35,0.3404515,-0.08689875,0.200386,-0.1413864,12.77428,-0.9106636,5.099172,2.372007,0.04895188,-0.02575154,-0.03089464,0.03987174,0.06142066,0.04322407,0.04121156,0.06121214,0.03505366,-0.01719256,0.004641839,0.007029098
6,229640,V4,Right,67,44,36,0.1888837,-0.026896,0.1430329,-0.09815215,4.830003,-0.1359105,2.944214,3.19234,0.06721998,0.00769211,0.01493884,0.06673135,0.1110487,-0.01135873,0.02640516,0.03136827,0.01195685,0.06062138,0.01631979,0.104582
6,229723,V4,Right,67,45,33,0.4725105,-0.2112685,0.2190986,-0.2513325,19.26731,-0.3879786,6.779978,3.434989,0.1285836,0.05442422,0.03205688,0.06951012,0.03220047,0.07257429,-0.004057881,0.07755235,-0.0551101,0.09024123,-0.06919197,-0.01854369
6,229724,V4,Right,67,45,34,0.296844,-0.07904308,0.1883227,-0.07908192,6.955606,-0.797534,5.046639,3.921805,0.1230884,0.08262011,0.09832363,0.1159932,0.07908757,0.0468509,0.01051458,0.06946088,-0.02857057,0.1153967,0.003290056,0.1269965
6,229807,V4,Right,67,45,35,1.121753,-0.236845,0.8096104,-0.2766981,8.720106,0.1278639,5.192359,3.319825,0.3465439,0.07169324,0.2682332,0.3026415,0.1248246,0.09085731,-0.0773532,0.1472359,-0.273378,0.3221551,-0.1006293,0.01355768
6,229808,V4,Right,67,45,36,0.6933462,0.1344782,0.5922717,0.1726812,2.208775,-1.049757,3.139552,3.327682,0.1222923,0.1292256,0.3001405,0.1981576,0.1071605,0.06405818,-0.1131745,0.1073538,-0.1635601,0.136907,-0.05898517,0.01887792
6,236527,V4,Right,67,45,37,-0.04268582,-0.2866502,-0.07325248,-0.3301995,9.097874,-1.038468,5.207809,3.19557,-0.05652181,-0.03930595,-0.05056931,-0.02040341,-0.004890019,0.01018124,0.03893357,-0.04489822,-0.08125892,-0.06914203,-0.02472875,-0.1048109
6,236611,V4,Right,67,46,32,0.1754093,-0.3420272,0.1333415,-0.3671498,16.40372,-0.8502603,5.402762,4.176194,0.02219881,0.01039786,-0.136728,0.05629048,0.01044829,0.04216833,0.050591,-0.01471667,-0.007000627,-0.06850052,-0.01004382,-0.05661659
6,236612,V4,Right,67,46,33,0.2126938,-0.05159684,0.1456056,-0.0700941,8.50175,-0.6214976,4.381621,3.312323,0.04902375,-0.01008031,-0.06352484,0.08193847,0.06274781,0.04783531,0.0461131,0.0008287085,0.02150765,0.008825479,0.007930661,0.01784417
6,236695,V4,Right,67,46,34,0.5001565,-0.02056419,0.4641093,-0.0800501,20.16164,1.200747,6.315988,3.743616,0.09314003,0.07179616,0.02270741,0.07801332,0.08214531,0.05546153,0.09158081,0.105863,0.07742196,0.01294742,0.08450422,0.06302303
6,236696,V4,Right,67,46,35,0.3314163,0.06585276,0.3173755,-0.02752856,13.58079,-1.322711,4.182837,2.646552,0.06077369,0.03886502,-0.02292602,0.05576615,0.08229106,0.02642965,-0.001077655,0.02038183,0.03724385,0.01453561,0.02424549,0.01281608
6,236779,V4,Right,67,46,36,0.7692413,-0.3031661,0.5050857,-0.3202106,27.82051,1.053536,6.851633,3.614452,0.186584,0.1251467,0.1293848,0.2043061,0.1350261,0.09050496,0.04667262,0.1780448,-0.001783905,0.1780384,-0.0238385,-0.0260779
6,236780,V4,Right,67,46,37,0.406665,-0.04110068,0.2810341,-0.06803054,11.2622,-2.007043,4.236444,1.653276,0.03290004,0.01728891,0.02234292,0.04436329,0.06351171,0.001913956,-0.0745617,0.008661359,-0.06780217,0.005661038,-0.03529178,-0.02849845
6,236863,V4,Right,67,47,30,1.090892,-1.121276,1.039262,-0.8664945,19.54396,1.143628,3.98878,3.739974,0.6003285,0.4148476,0.5434105,0.6209462,0.1765057,0.173183,-0.01472006,0.3060376,-0.3218967,0.36206,-0.06955596,0.0392824
6,236864,V4,Right,67,47,31,0.4399377,-0.4200595,0.3032341,-0.3216465,7.108956,0.7137656,2.488467,3.87467,0.01394517,0.03174832,0.1713699,0.1408172,-0.05553604,-0.147606,-0.2985627,0.05945639,-0.3645273,0.0271728,-0.2705719,-0.200244
6,243582,V4,Right,67,47,32,-0.2091312,-0.4803532,-0.152624,-0.583406,9.630262,4.146147,5.860513,4.759949,-0.1148712,-0.1440723,-0.2345195,-0.2105429,-0.1384736,-0.15612,-0.1375655,-0.1588554,-0.2513979,-0.1902977,-0.1680098,-0.2764721
6,243583,V4,Right,67,47,33,-0.0254288,-0.3875825,-0.08313709,-0.4342526,10.05222,1.736438,5.489567,4.23407,-0.1241409,-0.1488549,-0.1850452,-0.1195729,-0.08921166,-0.08374948,-0.05079994,-0.07684276,-0.1351704,-0.1953849,-0.13405,-0.2331785
6,243666,V4,Right,67,47,34,-0.04792152,-0.4850056,-0.05412263,-0.496329,11.35775,0.7504225,4.901635,3.86564,-0.1094956,-0.07121976,-0.1696298,-0.1408773,-0.03822821,-0.08995661,-0.07517833,-0.1140029,-0.1829022,-0.2254125,-0.1260636,-0.2139661
6,243667,V4,Right,67,47,35,0.1742462,-0.4424227,0.09378241,-0.4542266,16.29439,0.7139683,4.530737,3.949511,-0.1092111,-0.1018663,-0.1543986,-0.020617,-0.05316909,-0.08865547,-0.04870366,-0.05860789,-0.171327,-0.1812396,-0.1285727,-0.2116536
6,243668,V4,Right,67,47,36,0.1421651,-0.09884403,0.08134141,-0.1015291,6.721997,-1.21671,2.353214,2.329067,-0.03080888,-0.07374782,-0.08929589,0.03934585,0.001215949,-0.004161404,0.0001709874,0.002399859,-0.02800515,-0.03620579,-0.008680445,-0.06933428
6,243751,V4,Right,67,47,37,0.4196649,-0.006855984,0.434165,-0.06763273,20.9472,-1.207769,6.103529,2.519358,-0.05978855,0.00317857,0.01803172,0.01380088,-0.0182697,0.001801044,0.01818879,0.07630533,-0.0468977,-0.0755425,-0.02963324,-0.0488691
6,243752,V4,Right,67,48,31,0.1455569,-0.0380216,0.1574875,-0.138289,7.554465,0.2131343,2.50981,3.432841,-0.07561469,-0.07193912,-0.07365312,-0.08075145,-0.05753838,-0.03945929,-0.067181,-0.01831526,-0.07762567,-0.06631593,-0.03422562,-0.06444518
6,243834,V4,Right,67,48,33,0.3956794,-0.4292817,0.2180033,-0.4091903,19.22377,-0.8613467,3.936708,3.162143,0.06570599,0.04065254,0.1621222,0.09140499,0.0858646,0.02795002,-0.07518033,0.07483733,-0.0276496,0.04730686,-0.07986628,-0.08969235
6,243835,V4,Right,67,48,34,0.4738079,-0.5213109,0.3415334,-0.4333918,21.39951,0.3593326,4.020272,2.807443,0.01774303,-0.03123651,0.1239125,0.11529,0.0460622,-0.04456449,-0.1203274,0.1290234,-0.1164905,0.01494678,-0.1328441,-0.1936373
6,243836,V4,Right,67,48,35,0.1348383,-0.3906654,0.0973381,-0.3336369,10.19863,2.826679,3.582519,4.091533,-0.06067904,-0.162928,-0.02807663,-0.04807658,-0.05816074,-0.09407564,-0.1668502,0.003736742,-0.2019769,-0.1087716,-0.1537667,-0.1931385
6,243918,V4,Right,67,48,36,0.5056872,-1.290802,0.5926024,-0.954026,21.14994,6.879413,5.367685,5.83033,0.7083581,0.7645745,0.7459255,1.025352,0.4418182,0.3265345,0.2920119,0.4989517,-0.1447414,0.3160731,-0.01508818,0.09327939
6,243919,V4,Right,68,44,36,0.7959099,-2.178343,0.8266512,-1.721721,23.559,1.582098,5.761251,3.890489,0.5510451,0.4338393,0.5514103,0.8715118,0.1378189,-0.03092128,-0.1073938,0.4293464,-0.5109572,0.1539347,-0.2720842,-0.2045622
6,243920,V4,Right,68,44,37,0.2731225,-1.237359,0.2716151,-1.079045,14.78755,1.460892,5.809105,2.893856,0.1468227,0.01471834,0.2397544,0.3444771,-0.07615398,-0.2605174,-0.3816922,0.1554053,-0.4619219,-0.01742873,-0.393019,-0.3873149
6,243921,V4,Right,68,45,34,0.002844314,-0.5543518,-0.008605953,-0.516498,2.526224,0.5950212,4.162997,3.218072,0.2117826,0.01025279,0.1474711,0.3339649,-0.05119673,-0.1946217,-0.2972974,0.1582502,-0.2538643,0.1899402,-0.223518,-0.2947749
6,250639,V4,Right,68,45,35,-0.02897272,-0.157474,0.0130787,-0.1869459,0.7267118,0.6763041,2.901345,3.261434,-0.05020781,-0.1198421,-0.1296823,-0.109977,-0.09851068,-0.02532082,-0.02233963,0.01944963,-0.05361187,-0.08700676,-0.03175689,-0.1523757
6,250640,V4,Right,68,45,36,-0.01363878,-0.05201026,0.06897517,-0.08782955,0.4952312,-0.6489515,1.512301,2.90331,-0.01821666,-0.07156557,-0.07380921,-0.03660609,-0.0557992,0.05853234,-0.03114344,0.01053393,0.008510567,-0.059611,-0.009995153,-0.1130819
6,250722,V4,Right,68,45,37,0.07619332,-0.1950903,0.08707178,-0.1708499,4.802269,0.4565537,3.135685,3.13948,-0.06004624,-0.09294713,-0.1111005,-0.09608047,-0.02016153,-0.04707666,-0.002430608,-0.0414459,-0.1409259,-0.1171571,-0.02283149,-0.1259695
6,250723,V4,Right,68,45,38,0.06056593,-0.2910428,0.1168724,-0.3148918,11.46616,4.265076,4.222408,5.757428,-0.144033,-0.1722311,-0.1229736,-0.1103324,-0.06144618,-0.07780011,-0.09638397,-0.07834269,-0.2202478,-0.1740598,-0.1102193,-0.1983372
6,250724,V4,Right,68,46,33,0.02957437,-0.1702895,0.09469573,-0.1770668,7.601446,1.671231,2.928548,3.748707,-0.09814771,-0.1345183,-0.07918672,-0.08213399,-0.05739418,-0.01225428,-0.07985945,-0.06181567,-0.07827895,-0.1157403,-0.01977836,-0.1188202
6,250806,V4,Right,68,46,34,0.2916789,-0.06297148,0.2547405,-0.1042854,10.89635,-0.6792426,3.913064,2.365907,-0.07900342,-0.05046622,-0.08428318,-0.06094685,-0.004468244,-0.0228199,0.01260586,-0.00092808,-0.0266951,-0.0716253,-0.03982505,-0.06662007
6,250807,V4,Right,68,46,35,0.3616901,-0.03366682,0.3993675,-0.1442879,17.35072,3.160149,5.499953,4.755023,-0.1501397,-0.08730645,-0.03043884,-0.07805267,-0.0411103,-0.05635849,-0.06189983,-0.02619146,-0.1526677,-0.1388523,-0.08931507,-0.1126747
6,250808,V4,Right,68,46,36,0.03254824,-0.1734495,0.06929338,-0.2353222,7.053995,2.635723,3.77989,3.958644,-0.1240347,-0.1177054,-0.07891407,-0.09794126,-0.07149393,-0.08122731,-0.08776496,-0.07569095,-0.1344933,-0.1278065,-0.06380024,-0.06388065
6,250809,V4,Right,68,46,37,-0.09918943,-0.1986375,-0.03954859,-0.2477313,3.939372,3.144217,3.810817,4.060581,-0.1535967,-0.1211369,-0.1144468,-0.1083257,-0.08100212,-0.09989428,-0.07349287,-0.05022043,-0.09485866,-0.1409395,-0.05708835,-0.07809919
6,250891,V4,Right,68,46,38,0.5112097,-0.560473,0.3366777,-0.4744453,22.88383,2.172929,4.23463,3.659151,-0.0371708,-0.06854785,0.05220052,0.1008893,0.0001226202,-0.06364308,-0.1662861,0.09171963,-0.1868532,-0.07549063,-0.2480209,-0.2296756
6,250892,V4,Right,68,47,31,0.2754212,-0.6992868,0.2146434,-0.6405026,18.21065,1.866049,4.45554,3.513598,-0.01624181,-0.108792,-0.0250515,0.04015011,-0.05067534,-0.07307947,-0.1654311,0.01016604,-0.2577222,-0.1333135,-0.2562608,-0.2099286
6,250893,V4,Right,68,47,32,-0.1681258,-0.6010907,-0.0767299,-0.5525249,9.207809,2.747893,5.321121,3.990819,-0.102603,-0.09919577,-0.09411032,-0.09804031,-0.06904993,-0.1134954,-0.1967667,-0.03444794,-0.2277604,-0.1838205,-0.182904,-0.1593933
6,250975,V4,Right,68,47,33,0.5771374,-1.993913,0.4848005,-1.60194,25.78845,1.516968,7.275226,3.95602,0.4436066,0.3421019,0.4870222,0.8142185,0.02480364,0.0794694,-0.06677236,0.3096206,-0.4048209,0.04145428,-0.3313285,-0.2822925
6,250976,V4,Right,68,47,34,0.5049116,-2.040705,0.6091992,-1.772034,25.23838,1.407135,6.820744,3.031843,0.1893011,0.01655646,0.3070538,0.3771843,-0.05032768,-0.1779759,-0.4233449,0.09233879,-0.5704694,-0.1315277,-0.4906821,-0.4258516
6,250977,V4,Right,68,47,35,-0.04171801,-1.479605,0.02505198,-1.295583,15.8927,1.635176,6.812487,3.36874,0.05648244,-0.06619511,0.1238995,0.1973829,-0.07194469,-0.2639503,-0.5203305,0.02008101,-0.4429339,-0.1011144,-0.4695993,-0.438748
6,250978,V4,Right,68,47,36,-0.1721961,-0.7015969,-0.1903089,-0.7763757,3.13105,0.619334,4.770142,3.631162,-0.004727579,-0.02323659,0.0247925,0.2450323,-0.07284794,-0.1836731,-0.3551131,0.08683716,-0.2315084,-0.01976741,-0.3284879,-0.2833441
6,257696,V4,Right,68,47,37,0.2231796,-0.06545553,0.2835966,-0.1201615,14.70494,-0.4457593,6.314068,3.378916,-0.002050284,-0.07864053,-0.02938371,-0.01013509,-0.0516576,0.06753939,0.004449089,0.06782524,0.02385336,0.006299856,0.01665424,-0.06078134
6,257779,V4,Right,68,47,38,0.03299746,-0.05419743,0.07789084,-0.1305246,1.19648,-0.2091289,2.623717,2.796897,-0.04935564,-0.06643479,-0.03819793,-0.1098732,0.007067081,0.05881479,0.002505126,0.03145406,-0.08236299,0.002144833,0.004781157,-0.04589818
6,257780,V4,Right,68,48,31,0.2675664,-0.05050065,0.3213327,-0.1058132,14.47788,0.4613519,5.581941,3.073875,-0.03651449,-0.1045921,-0.00507776,-0.0671446,0.002806345,0.02291682,-0.03062651,0.03286574,-0.06023535,-0.05261503,-0.04553762,-0.07532295
6,257862,V4,Right,68,48,33,0.09047221,-0.03794931,0.05340124,-0.1024378,1.198196,-0.9495616,1.660593,2.513837,-0.07510512,-0.03694211,-0.02616452,-0.0437758,0.01437965,-0.02485697,-0.01868077,-0.03489952,-0.04461939,-0.0786244,0.0001262296,-0.0196897
6,257863,V4,Right,68,48,34,0.2210716,-0.009034722,0.1859656,-0.1410253,4.308176,-0.2158165,2.649929,2.593918,-0.0665668,-0.05416912,-0.01126813,-0.08927032,0.02640343,-0.02345819,-0.0236433,-0.01579992,-0.07382352,-0.05185116,-0.02715384,-0.0553149
6,257864,V4,Right,68,48,35,0.1059422,-0.08952955,0.139882,-0.1823582,5.899519,1.250744,3.233607,2.873727,-0.0733506,-0.09723707,-0.02322523,-0.07962071,-0.01998704,-0.066444,-0.04889398,-0.0003095384,-0.06823467,-0.1022848,-0.09587163,-0.07698048
