subject,voxelIndex,region,hemisphere,X,Y,Z,resp_wordL,resp_wordR,resp_scramL,resp_scramR,resp_focalCueLeft,resp_focalCueRight,resp_distributedCue,xvalRSqr_locz,xvalRSqr_main,snrAfter_locz,snrAfter_main
8,236280,LO,Right,72,44,33,0.3679194,0.01342229,0.4525298,0.07364453,0.2257316,0.2684332,0.2361232,12.97265,3.121209,6.971185,6.780569
8,236281,LO,Right,72,44,34,0.321583,-0.1007069,0.4365055,0.01662202,0.04702108,0.1558848,0.09267482,17.30004,0.1419902,4.757054,2.68661
8,236282,LO,Right,73,39,33,0.1309983,-0.2296384,0.1577197,-0.1140825,-0.1381406,-0.01866187,-0.1188286,9.453493,0.8677602,3.534449,5.080123
8,236364,LO,Right,73,40,32,0.3459692,-0.132433,0.6732919,-0.05623805,-0.09005009,0.005787511,0.009093596,22.03335,0.3784716,7.124364,5.312324
8,236365,LO,Right,73,40,33,0.6362339,-0.09963291,1.002035,0.05574043,-0.09131115,0.06784008,0.04791709,30.94912,-0.1037002,9.426073,3.360031
8,236366,LO,Right,73,40,34,0.4740783,-0.1312507,0.6302962,0.04539958,-0.08088268,0.06307963,0.02515624,25.3182,-0.1698494,7.568806,3.669777
8,236446,LO,Right,73,41,34,0.1519425,-0.08417542,0.2157782,-0.08033264,-0.1552239,0.002076833,-0.09734096,4.805106,0.1727402,4.239366,2.961677
8,236447,LO,Right,73,41,35,0.05593951,-0.2276632,0.1394164,-0.2112173,-0.06055466,0.0223214,-0.07696236,8.441746,-0.3041625,5.312955,4.233462
8,236448,LO,Right,73,42,33,0.2993992,-0.2731197,0.5585572,-0.1507559,-0.1066988,-0.02686449,-0.07213651,24.28806,0.245893,6.81696,4.407351
8,236449,LO,Right,73,42,34,0.6063462,-0.1375442,0.9520018,0.05058057,-0.1253511,-0.0554111,-0.05321718,33.37889,0.4960537,9.927747,3.627114
8,236450,LO,Right,73,42,35,0.6409312,-0.1211658,0.8736834,0.09979755,-0.04238419,0.03803481,0.06393024,35.3707,-0.299263,7.238831,3.234998
8,236530,LO,Right,73,43,32,0.1209003,-0.06748378,0.1643653,-0.1212086,-0.2252734,-0.08906493,-0.1957188,3.529173,1.611215,2.813107,3.465823
8,236531,LO,Right,73,43,33,0.1686298,-0.1431411,0.1757584,-0.1667748,-0.04759349,-0.001343421,-0.08459597,8.439838,-0.394547,2.973135,1.366882
8,236532,LO,Right,73,43,34,0.4534049,-0.1542508,0.5135534,-0.05257757,0.009088062,0.05907771,-0.02663264,21.55317,0.04628301,5.558742,1.591828
8,236533,LO,Right,73,43,35,0.635565,-0.005985646,0.8366339,0.1083065,-0.03156811,-0.00434156,-0.02085654,24.30575,0.005370378,8.248676,3.678883
8,236534,LO,Right,73,44,32,0.6346026,0.003618429,0.8341317,0.09046078,-0.0286791,0.03480333,0.04182914,18.63138,0.006967783,6.404036,4.163952
8,243336,LO,Right,73,44,33,0.07702636,-0.04765848,0.2878332,-0.0486877,0.006591564,0.08283437,-0.005188059,4.441226,-0.3333807,4.096731,1.450777
8,243337,LO,Right,73,44,34,0.1960692,-0.1484569,0.4137693,-0.04491469,-0.003175905,0.08818504,0.0296821,17.42197,-0.1994967,6.135995,2.428915
8,243338,LO,Right,74,41,34,0.1849681,-0.09200984,0.2694939,-0.02627196,-0.03224367,0.07359072,0.02075436,12.97587,-0.3412247,5.279796,3.150834
8,243419,LO,Right,74,41,35,0.2165362,-0.09827022,0.3810928,-0.02089226,-0.1302781,-0.03672577,-0.0552076,10.4147,0.3755093,5.147347,3.657619
8,243420,LO,Right,74,42,33,0.2641443,-0.3685361,0.7616709,-0.1532663,-0.2005097,-0.05382221,-0.1136517,22.1463,0.5368829,6.511559,5.307453
8,243421,LO,Right,74,42,34,0.3911824,-0.4061096,0.8072384,-0.1479173,-0.2100155,-0.04190257,-0.1024692,27.53182,0.5079985,7.412757,4.646191
8,243422,LO,Right,74,42,35,0.4826432,-0.2194182,0.6398497,-0.04761139,-0.07713439,0.04164603,0.01453097,28.46474,-0.5659938,8.986574,3.096327
8,243502,LO,Right,74,43,33,0.5732495,-0.1463911,0.6662378,0.0004699947,-0.4168233,-0.2648194,-0.3948563,18.27376,3.807443,7.375638,5.007875
8,243503,LO,Right,74,43,34,0.456007,-0.1247874,0.5227993,-0.04182659,-0.1284457,-0.07028932,-0.08525629,19.63765,0.8310914,6.573854,3.217831
8,243504,LO,Right,74,44,33,0.358629,-0.305725,0.6717092,-0.09021731,-0.1604222,-0.06920353,-0.06494975,21.27836,0.6557763,6.957219,4.55365
8,243505,LO,Right,74,44,34,0.3745838,-0.2999923,0.7034477,0.001521622,-0.2321371,-0.1270167,-0.1433027,22.71518,1.083505,7.451354,4.510299
8,377728,VWFA_1,Left,61,45,56,0.2318751,0.3497945,-0.03405876,0.1137072,0.3827673,0.3497415,0.422377,3.975856,3.127545,4.141878,4.650268
8,377729,VWFA_1,Left,61,46,56,0.3232118,0.4325837,0.1221776,0.07781411,0.3331434,0.3056965,0.4210522,3.943866,3.190017,3.409184,4.945829
8,377730,VWFA_1,Left,62,45,55,0.259093,0.2618151,0.05632133,0.02343465,0.118966,0.1266925,0.1749223,2.999306,0.7048845,2.549967,7.637479
8,384615,VWFA_1,Left,62,45,56,0.2038167,0.2612082,-0.08069028,0.05411969,0.6607186,0.5597017,0.6709818,2.162409,17.24034,4.139674,10.74399
8,384616,VWFA_1,Left,62,46,56,0.3508416,0.5289783,0.1255846,0.1865369,0.9602499,0.8125747,0.9880553,6.044382,26.24449,6.721933,15.12225
8,384617,VWFA_1,Left,62,46,57,0.2864406,0.4275354,0.102238,0.1943648,0.6261863,0.5485557,0.6814171,4.874987,14.57425,5.191064,10.3369
8,384699,VWFA_1,Left,62,47,56,0.3445911,0.5734402,-0.04281107,0.1111125,1.34011,1.133285,1.362598,9.64424,33.27755,5.104911,13.75878
8,384700,VWFA_1,Left,62,48,55,0.4184587,0.6477079,0.03942041,0.1463278,1.281777,1.082133,1.313175,12.20568,29.27092,5.530922,15.5968
8,384701,VWFA_1,Left,62,48,56,0.3148809,0.4601533,0.05743427,0.1042038,0.7113466,0.6805971,0.7916544,9.273958,16.04333,5.112051,15.76035
8,384702,VWFA_1,Left,62,49,56,0.2232784,0.2387269,0.02006668,0.07423977,0.5708536,0.527976,0.6599331,3.004766,13.32297,2.441786,11.67679
8,384782,VWFA_1,Left,62,49,57,0.07043518,0.3278031,-0.1045196,-0.01272056,0.6326529,0.5440811,0.6513156,5.232775,15.27308,3.122063,13.03043
8,384783,VWFA_1,Left,63,43,55,0.441894,0.6787859,0.0052739,0.1936978,1.246767,1.107136,1.28377,13.94702,30.07484,5.992603,19.70906
8,384784,VWFA_1,Left,63,44,55,0.6544205,0.8932584,0.08034372,0.3171875,1.213441,1.066694,1.263596,21.23956,31.52737,11.0833,19.34823
8,384785,VWFA_1,Left,63,44,56,0.559077,0.772985,0.1864257,0.2502451,0.674938,0.6079592,0.751066,19.00028,16.28625,10.08359,9.562089
8,384786,VWFA_1,Left,63,45,55,0.4632984,0.5164751,0.1690088,0.1458524,0.5603072,0.4744488,0.5940137,11.05769,12.09149,6.053911,7.773077
8,384787,VWFA_1,Left,63,45,56,0.2506671,0.2010674,0.07540683,0.006831703,0.3967098,0.2572272,0.351905,3.202742,5.475431,4.294052,8.373457
8,384868,VWFA_1,Left,63,45,57,0.3356837,0.5397691,0.09209657,0.1792451,0.5487345,0.495484,0.5482244,5.303436,7.594543,7.830044,5.700342
8,384869,VWFA_1,Left,63,46,56,0.6014733,0.9861789,0.220674,0.2917071,0.8219925,0.6705121,0.8719046,16.26534,16.65149,12.36512,9.077314
8,384870,VWFA_1,Left,63,46,57,0.6849792,1.05699,0.1964048,0.3690724,0.7372502,0.6235865,0.831475,16.52498,15.36645,10.33348,10.03526
8,384871,VWFA_1,Left,63,47,56,0.3876523,0.6920753,-0.001748551,0.3714139,0.5889912,0.55503,0.6961998,10.06619,11.50289,7.009191,7.644986
8,384953,VWFA_1,Left,63,47,57,0.3812815,0.6956664,0.06199079,0.1428596,0.8557867,0.6138601,0.7941611,6.202239,9.676701,8.096929,11.68146
8,384954,VWFA_1,Left,63,48,56,0.6020729,1.235121,-0.08291542,0.5510533,1.876376,1.577641,1.840129,5.192286,10.94269,4.050188,10.21369
8,385034,VWFA_1,Left,63,49,56,0.1817526,0.4891529,-0.2103738,-0.02063582,0.5369443,0.6261166,0.6478556,-0.5299449,2.395052,2.128398,8.529921
8,391755,VWFA_1,Left,63,49,57,0.1722434,0.3987916,-0.03760373,0.08317953,1.25324,1.006184,1.274817,4.888111,33.82905,4.273553,14.83504
8,391756,VWFA_1,Left,64,43,55,0.2815658,0.4789378,0.06316664,0.1510007,1.09929,0.8966563,1.117335,7.097512,29.08717,6.381862,16.19796
8,391757,VWFA_1,Left,64,44,55,0.2235667,0.3165362,0.03724193,0.1252527,0.5972001,0.5325483,0.6198605,3.941369,13.26358,4.7104,10.51915
8,391758,VWFA_1,Left,64,44,56,0.2704583,0.3354326,0.05769294,0.1301857,0.6075637,0.5731742,0.6783361,4.251695,13.91562,3.012573,8.200509
8,391837,VWFA_1,Left,64,45,54,0.1355509,0.3340555,-0.1652245,-0.02994291,0.8376693,0.6314644,0.8313964,2.813601,19.01598,3.081566,16.45733
8,391838,VWFA_1,Left,64,45,55,0.2815104,0.5164904,-0.0749938,0.06404195,1.227489,0.9283729,1.184314,7.103973,29.82768,4.14878,23.57253
8,391839,VWFA_1,Left,64,45,56,0.5707439,0.8408332,0.09374031,0.2745445,1.869457,1.568694,1.883639,13.34623,44.06079,6.477818,24.54488
8,391840,VWFA_1,Left,64,45,57,0.6464567,0.9160319,0.136996,0.2599466,1.505505,1.294363,1.536819,19.92656,40.99068,10.36184,26.88289
8,391841,VWFA_1,Left,64,46,55,0.5511652,0.7506478,0.1174974,0.1948161,0.8869543,0.7622001,0.8862416,20.13836,24.634,10.56127,18.93389
8,391842,VWFA_1,Left,64,46,56,0.5930142,0.7469435,0.1619782,0.2371734,1.029873,0.8487399,1.004515,16.9282,26.19267,9.789957,18.37525
8,391843,VWFA_1,Left,64,46,57,0.4787106,0.6312316,0.1642453,0.1943442,0.8441877,0.6643462,0.8112329,13.53263,22.56155,9.568383,17.91857
8,391844,VWFA_1,Left,64,47,56,0.2357669,0.4117624,0.04085713,0.09623704,0.3838137,0.3474827,0.403073,6.33738,7.164389,5.027503,6.214975
8,391845,VWFA_1,Left,64,47,57,0.04956668,0.3062382,-0.1002377,0.07118315,0.2173934,0.2566681,0.2365444,3.008771,1.866019,3.131386,3.487535
8,391921,VWFA_1,Left,65,43,55,0.3735309,0.4841256,-0.05723091,0.03901168,1.285568,1.059999,1.265621,5.013734,28.61704,3.642442,16.99318
8,391922,VWFA_1,Left,65,44,55,0.5400888,0.7767226,0.0830609,0.208685,1.539516,1.22336,1.489441,8.600968,31.8827,5.293293,21.57957
8,391923,VWFA_1,Left,65,44,56,0.5488521,0.7780686,0.1576952,0.2672315,1.240141,1.044278,1.208592,9.886045,26.80095,5.622434,14.40421
8,391924,VWFA_1,Left,65,45,54,0.5435023,0.7818261,0.1250001,0.1542325,0.8904918,0.7862769,0.9063186,14.91335,19.25647,8.127371,9.97741
8,391925,VWFA_1,Left,65,45,55,0.5893624,0.9451671,0.03173362,0.1219682,0.9436125,0.7885963,0.9458739,18.89294,19.4192,10.01263,12.8401
8,391926,VWFA_1,Left,65,45,56,0.6757959,1.000734,0.04770332,0.2482643,1.008759,0.839559,0.99683,17.93981,18.35894,8.330625,12.50092
8,391927,VWFA_1,Left,65,45,57,0.6206678,0.8728144,0.05083361,0.2279153,0.8953792,0.874314,0.9570755,20.10945,19.43873,11.04071,8.384195
8,391928,VWFA_1,Left,65,45,58,0.4729376,0.8108116,0.02020534,0.2252055,0.8181663,0.8572381,0.9256344,17.83467,19.85648,11.04897,7.859097
8,391929,VWFA_1,Left,65,46,55,0.3633939,0.8223195,0.01393171,0.3289667,0.6817638,0.6936529,0.7896197,13.27368,15.9536,8.764472,9.120461
8,391930,VWFA_1,Left,65,46,56,0.257867,0.6297482,-0.01008087,0.3381588,0.5053253,0.5285282,0.5590931,8.993483,10.23517,6.722753,8.295665
8,392006,VWFA_1,Left,65,46,57,0.2980227,0.3653578,-0.01426602,0.115899,0.753254,0.6524618,0.766582,3.825086,17.21283,4.204096,16.56738
8,392007,VWFA_1,Left,65,46,58,0.2947021,0.3029695,0.03094823,0.1431817,0.4938822,0.3834495,0.507893,2.238762,10.71417,4.053603,6.637402
8,392008,VWFA_1,Left,65,47,55,0.3511324,0.430562,0.01328842,0.1393674,0.584711,0.4348928,0.5877457,3.140491,7.683569,4.176049,11.49846
8,392009,VWFA_1,Left,65,47,56,0.6598723,0.7953056,-0.02568105,0.2387911,1.042931,0.7673219,0.909601,2.67508,3.457153,2.912805,6.074878
8,392010,VWFA_1,Left,66,44,55,1.166312,1.266946,0.01408226,0.5421798,1.360491,1.34793,1.33781,2.940941,2.273637,2.864182,3.20935
8,392011,VWFA_1,Left,66,44,56,1.106686,1.702168,0.05616462,0.5937094,1.805784,2.026157,2.017529,4.70829,7.062382,2.813901,5.233884
8,392012,VWFA_1,Left,66,45,54,0.89285,1.616287,0.1819057,0.4694834,1.423572,1.488983,1.565483,5.997973,9.894907,4.77391,9.767792
8,392013,VWFA_1,Left,66,45,55,0.6346745,1.228971,0.1948778,0.4370889,0.8226203,0.8610106,0.9582316,4.78124,8.685743,6.247169,9.091085
8,392090,VWFA_1,Left,66,45,56,0.1414501,0.2280595,-0.08860309,-0.06745333,0.2906963,0.3730993,0.4202894,0.952661,2.619052,3.111234,7.553169
8,392091,VWFA_1,Left,66,45,57,0.1912538,0.28874,0.008709388,-0.01363305,0.3453944,0.3496798,0.4782704,0.7732093,3.086102,2.569907,7.509715
8,392174,VWFA_1,Left,66,46,55,0.3071164,0.591072,0.01814811,0.0621774,0.4839609,0.6080846,0.6122479,5.492407,6.263047,7.262125,10.08876
8,392175,VWFA_1,Left,66,46,56,0.2781122,0.5303372,0.08361849,0.1218379,0.5004428,0.6283506,0.7003515,2.602291,6.942475,5.866036,8.549434
8,398895,VWFA_1,Left,66,46,57,0.2500091,0.4676506,-0.02085998,0.1514385,1.270094,1.005584,1.244305,3.551716,31.56394,3.897393,23.34348
8,398896,VWFA_1,Left,66,47,55,0.3782867,0.6159689,0.03096149,0.1218866,1.244296,1.091655,1.263518,13.51429,38.41431,6.89625,26.45243
8,398897,VWFA_1,Left,66,47,56,0.403515,0.5537747,-0.01151861,0.1104875,1.107419,0.9322941,1.084721,14.71524,35.25945,7.892181,21.40293
8,398898,VWFA_1,Left,67,45,55,0.4183472,0.5738844,0.05123269,0.2154552,1.056068,0.8659651,1.029951,8.838457,27.28864,7.062086,18.52249
8,398899,VWFA_1,Left,67,45,56,0.330845,0.5482227,0.08948836,0.2491329,0.6742178,0.5731319,0.6637089,7.054174,13.89022,7.298981,11.00155
8,398900,VWFA_1,Left,67,45,57,0.1430089,0.4252348,-0.02169538,0.1611561,0.2180554,0.2467175,0.2661095,7.112652,2.132666,9.978891,4.455592
8,398978,VWFA_1,Left,67,46,55,0.3129406,0.5054648,0.004796433,0.1498991,1.403542,1.039361,1.264791,1.371634,23.20557,2.960056,15.56284
8,398979,VWFA_1,Left,67,46,56,0.5151526,0.8946593,0.1142574,0.3092671,1.929147,1.584985,1.812306,5.343688,31.21432,4.836965,18.5204
8,398980,VWFA_1,Left,67,46,57,0.6422582,1.045204,0.1052805,0.2575865,1.894279,1.646992,1.866898,11.34242,34.98294,7.251462,20.21854
8,398981,VWFA_1,Left,67,47,56,0.5565183,0.8586287,-0.06044086,0.05775222,1.54939,1.355201,1.521333,13.03141,30.74417,7.212061,22.54016
8,398982,VWFA_1,Left,67,47,57,0.539127,0.747322,0.01513361,0.1544569,1.144089,1.004677,1.082838,10.30583,23.54316,5.213704,15.84322
8,398983,VWFA_1,Left,68,45,56,0.6058398,0.91339,0.1334706,0.3245301,0.9881717,0.952163,0.9615932,13.31429,18.1534,7.469644,10.96931
8,398984,VWFA_1,Left,68,45,57,0.5442198,1.139412,0.05883934,0.4634027,0.9192872,0.933231,0.9438176,17.12293,15.86958,11.8312,10.29258
8,398985,VWFA_1,Left,68,46,56,0.3943042,1.140892,-0.03479839,0.5593029,0.7640725,0.7560871,0.802183,15.00375,10.33676,10.74339,10.01525
8,398986,VWFA_1,Left,68,46,57,0.2584348,0.7629351,0.008504066,0.4463434,0.5530743,0.5263224,0.5446337,10.19349,6.1562,7.915846,7.379426
8,399063,VWFA_1,Left,68,47,56,0.3806044,0.3982833,0.09726261,0.2619191,0.9678801,0.7244114,0.8435801,3.459162,19.41544,4.188882,14.81363
8,399064,VWFA_1,Left,68,47,57,0.5135677,0.5291684,-0.004354422,0.2560328,1.311595,0.9678777,1.136733,2.174813,13.19587,2.888221,14.30169
8,399067,VWFA_1,Left,69,45,56,1.23889,1.870078,0.3230739,0.9531641,1.617774,1.96004,1.732775,1.838291,5.058414,2.879043,6.710084
8,399068,VWFA_1,Left,69,46,56,1.297258,2.413498,0.2405026,1.23847,2.257347,2.342238,2.39244,6.521195,9.463387,4.999081,9.119076
8,399069,VWFA_1,Left,69,46,57,0.906615,1.78216,0.1300467,1.126269,1.716031,1.681756,1.708579,6.95476,9.670234,5.568341,10.27611
8,399230,VWFA_1,Left,69,47,56,0.438908,0.6524972,0.1175757,0.2469091,0.7451872,0.7479204,0.8084565,8.050203,15.50937,11.28551,10.16348
8,399231,VWFA_1,Left,69,47,57,0.365754,0.4762732,0.1209638,0.1889922,0.6188517,0.6000438,0.7305755,3.72625,11.32338,7.757649,9.655594
8,405953,VWFA_1,Left,70,46,56,0.1643006,0.1624761,-0.03332484,0.01438225,0.6416258,0.5425506,0.6227848,1.482958,17.55703,2.362134,11.59815
8,406037,VWFA_1,Left,70,46,57,0.2273837,0.2762295,0.02202229,0.08075889,0.8837711,0.7369277,0.848558,0.8703828,21.58155,2.991616,18.73818
8,215529,VWFA_1,Right,69,45,32,0.4205328,0.1430208,0.1792783,0.04576437,-0.03042803,0.04473165,0.01802526,6.172461,-0.4757643,6.337315,1.344207
8,215530,VWFA_1,Right,69,46,31,0.5950544,0.2132128,0.1557293,0.07761794,0.1139248,0.01584545,0.1367649,7.7097,-0.01316071,4.96445,2.28029
8,215531,VWFA_1,Right,70,45,32,0.500014,0.1382847,0.173167,-0.006864548,0.3133249,0.1668263,0.3253829,8.117146,2.375448,3.803493,4.516425
8,222501,VWFA_1,Right,70,46,31,0.2240376,0.04123328,0.02821825,-0.1059044,0.09512493,0.07641097,0.02259199,3.734708,0.1883209,4.182521,2.788355
8,222502,VWFA_1,Right,70,46,32,0.4483906,0.07252546,0.1579737,-0.06618997,0.2834279,0.2234158,0.2124164,9.97625,3.707564,5.376632,4.92176
8,222586,VWFA_1,Right,71,46,31,0.5217556,0.1701658,0.1435276,-0.04490435,0.2805738,0.1971177,0.2662612,11.93852,3.496963,7.182271,4.316039
8,363945,VWFA_2,Left,56,47,57,0.516022,0.5488772,0.2586591,0.118567,0.6747167,0.5924734,0.7030718,0.931263,4.467201,4.18844,5.458067
8,370917,VWFA_2,Left,56,47,58,0.3043797,0.2753732,-0.05136411,0.006941209,0.4841508,0.3520367,0.4618191,2.342653,2.260071,2.825221,6.41701
8,370918,VWFA_2,Left,56,48,57,0.2819935,0.2939678,-0.05532743,0.01599367,0.5539247,0.4895805,0.6146492,1.323301,4.259759,2.781579,7.379269
8,371000,VWFA_2,Left,56,48,58,0.4427447,0.4853725,0.1044977,0.130594,0.4042629,0.2856947,0.5045208,3.734291,3.66357,4.591473,7.634356
8,371001,VWFA_2,Left,56,48,59,0.5286415,0.5819055,0.1252294,0.07810782,0.6931802,0.6187212,0.7342046,2.532536,6.228113,4.837167,6.299006
8,371002,VWFA_2,Left,56,49,53,0.3092782,0.3208684,0.04532035,0.005284544,0.5393288,0.4485833,0.4972113,-0.5589366,3.819978,2.616659,4.835637
8,378056,VWFA_2,Left,56,49,54,0.3636041,0.5360868,0.05008069,0.09714776,0.572082,0.4994091,0.6478512,8.906996,7.171381,10.88094,11.85956
8,378057,VWFA_2,Left,56,49,58,0.4322781,0.539794,0.08948676,0.04530204,0.5347326,0.4888149,0.6163989,7.112944,6.924015,9.683902,7.769245
8,378058,VWFA_2,Left,56,50,54,0.1893506,0.2216391,-0.04810774,-0.04669952,0.3346626,0.3111732,0.3752661,0.6343365,2.471739,3.40896,5.460022
8,378140,VWFA_2,Left,56,50,55,0.4741055,0.8487712,0.1448931,0.07387625,0.6351967,0.6285599,0.7039365,4.797435,2.627963,5.003563,7.951329
8,378141,VWFA_2,Left,57,47,57,0.3193934,0.5739176,0.1128482,-0.2128921,0.4244557,0.4972221,0.5651417,3.012341,2.891546,3.956856,5.387932
8,385196,VWFA_2,Left,57,47,58,0.4562714,0.6023567,0.1040702,0.1236029,0.467394,0.3953164,0.4506645,1.622891,1.80003,3.3453,8.407286
8,385197,VWFA_2,Left,57,48,53,0.3433377,0.4063973,0.06921832,0.01682306,0.1078926,0.1273598,0.2633253,1.034415,0.6537318,2.550613,4.332216
8,399056,VWFA_2,Left,57,48,57,0.160654,0.2787287,-0.02838182,-0.02474843,0.5906824,0.5024688,0.5886298,1.501608,11.33286,2.173297,10.14528
8,399057,VWFA_2,Left,57,48,58,0.2287148,0.4374344,-0.05189189,0.01756622,0.6450464,0.5780441,0.5915076,5.39149,9.184199,4.926474,6.729205
8,399058,VWFA_2,Left,57,48,59,0.1820397,0.3810517,-0.1250655,0.05973722,0.5868158,0.4261437,0.492148,4.568219,6.064028,3.079082,5.201971
8,399140,VWFA_2,Left,57,49,52,0.2047687,0.2549607,0.01460122,-0.02713137,0.3902994,0.4306929,0.5162021,5.202723,8.723861,3.298025,7.869965
8,399141,VWFA_2,Left,57,49,53,0.3002809,0.4039346,0.02237096,0.05029383,0.4505632,0.4552128,0.5143141,6.252533,6.392634,6.035663,8.442342
8,399142,VWFA_2,Left,57,49,54,0.1890401,0.3029027,-0.06037726,0.1106249,0.4828136,0.3423798,0.4738742,2.972144,5.853903,4.188341,6.984159
8,399227,VWFA_2,Left,57,50,54,0.3117499,0.4186708,-0.1622202,0.02071452,0.6239135,0.601328,0.610466,2.86417,3.325546,3.684559,6.846112
8,406112,VWFA_2,Left,57,50,55,0.1917014,0.3101237,0.0414558,0.02849374,0.4733801,0.3604762,0.4967509,2.551877,7.955456,3.272325,6.46874
8,406113,VWFA_2,Left,58,47,57,0.2300179,0.3689809,-0.05207131,0.01012962,0.5798382,0.4652964,0.5872979,3.744876,9.238791,3.737303,7.441999
8,406196,VWFA_2,Left,58,48,53,0.3831756,0.5330157,0.06120783,0.003110657,0.8050857,0.8050328,0.9342072,10.69763,18.7648,4.843915,10.57765
8,406197,VWFA_2,Left,58,48,57,0.3785546,0.5026224,0.05046922,0.06732533,0.7724953,0.7484788,0.8336456,8.621847,16.96964,4.295731,12.14565
8,406280,VWFA_2,Left,58,49,53,0.2363604,0.4105245,-0.009188353,-0.03770717,0.5460751,0.6117281,0.7584171,3.127027,9.606398,2.753898,10.25235
8,406282,VWFA_2,Left,58,49,54,0.2207336,0.3987365,0.04730223,0.1236544,0.7037837,0.5037388,0.7165093,2.556264,11.08598,5.053584,11.47815
8,406283,VWFA_2,Left,58,49,58,0.4167683,0.5256374,0.07898232,0.1216013,0.9141347,0.7568333,0.9315423,5.471992,15.58445,6.123247,14.52669
8,406284,VWFA_2,Left,58,50,58,0.3004697,0.3726927,0.08300269,0.1172568,0.744275,0.6092253,0.7380205,1.682651,12.72361,6.292056,13.0103
8,406366,VWFA_2,Left,58,50,59,0.5806053,0.5365915,-0.1640757,-0.1559664,1.186839,1.177431,1.078644,2.236885,3.99549,1.608501,9.272504
8,406367,VWFA_2,Left,59,49,57,0.5633315,0.5377939,-0.08388472,-0.04794402,0.9911768,1.028247,1.00828,5.152643,5.976314,2.847261,10.33595
8,406368,VWFA_2,Left,59,49,58,0.3285114,0.3143895,0.07558539,0.08501574,0.6572755,0.5771033,0.6206537,3.147006,7.973724,4.540558,9.201869
8,413252,VWFA_2,Left,59,49,59,0.2755041,0.3112127,0.08017062,0.05977946,0.3561286,0.4556037,0.4968844,5.92547,8.036047,4.96218,7.149992
8,413253,VWFA_2,Left,59,50,58,0.2550292,0.3067337,0.03954425,0.06863156,0.4513881,0.4762329,0.5305532,3.944409,8.800358,3.078561,7.44921
8,413339,VWFA_2,Left,59,50,59,0.3497992,0.3541453,0.07720616,0.1150452,0.7034248,0.6050573,0.7577021,2.657193,12.50047,3.961555,12.44179
8,413422,VWFA_2,Left,60,49,58,0.4780725,0.5261671,0.02822164,-0.02239336,0.6977437,0.8775151,0.7931093,3.151995,4.557127,1.977528,8.891891
8,413423,VWFA_2,Left,60,50,58,0.379916,0.4503244,-0.006596182,0.05636343,0.8073887,0.904739,0.9049965,4.904395,8.728981,4.418261,12.30962
9,313981,V1,Left,71,43,49,-0.132429,0.3163367,-0.02185996,0.3064996,0.04378761,0.1137382,0.2103795,14.34191,0.9180069,4.748015,3.677704
9,313982,V1,Left,72,42,47,-0.3148282,0.1261852,-0.2356686,0.1365789,-0.0834528,0.0101984,0.191675,9.184766,0.1715541,3.55854,2.080756
9,321037,V1,Left,72,42,48,-0.1818805,0.5409659,-0.1145293,0.5646235,0.1009822,0.07910747,0.1992478,35.74127,-0.4984617,5.975332,2.750414
9,321038,V1,Left,72,42,49,-0.3190676,0.2607045,-0.285427,0.3240819,-0.0007562803,0.02127348,0.2086387,20.63194,-0.8999705,3.537807,1.992078
9,321122,V1,Left,72,43,48,-0.1927862,0.3321806,-0.1566478,0.4403936,0.03645758,0.03008778,0.1769538,24.6476,-0.1839876,3.679047,2.50934
9,321206,V1,Left,72,43,49,-0.1495187,0.3995579,-0.109882,0.5514154,0.01831511,0.08993892,0.1884322,27.95241,-0.1627445,5.981696,2.996531
9,321207,V1,Left,72,43,50,-0.2050334,0.1047156,-0.2867343,0.2566597,0.005477258,0.03581083,0.1861411,10.17747,-0.3564119,6.610196,2.738942
9,321290,V1,Left,72,44,48,-0.1036572,0.4419725,-0.276971,0.6397706,-0.1037394,0.0682161,0.1646378,12.36053,-0.1978397,5.915508,1.961644
9,321291,V1,Left,73,42,45,-0.1246704,0.440731,-0.347012,0.7170162,-0.04631929,0.1265701,0.2662062,4.429894,0.05051494,7.181992,2.621836
9,321292,V1,Left,73,42,46,-0.09995214,0.4227005,-0.3480236,0.7115687,-0.07404699,0.2120494,0.01922263,1.01319,-0.0411272,5.404928,1.945961
9,321375,V1,Left,73,42,47,-0.03665801,0.21299,-0.4945818,0.5190717,-0.3743801,0.05244798,0.08166421,-1.273429,0.2548873,2.421402,2.826799
9,321376,V1,Left,73,42,48,-0.3180508,0.5330696,-0.7747103,0.7812591,-0.1164226,0.3579608,0.03131972,0.9269118,-0.008618832,3.467926,2.21087
9,328092,V1,Left,73,42,49,-0.08504168,0.5586995,0.006640282,0.5879871,0.075367,0.1046623,0.2096057,29.23121,1.198661,7.446722,4.443758
9,328093,V1,Left,73,43,47,-0.2507032,0.6947165,-0.1957449,0.6545944,0.1484278,0.1630018,0.3644297,31.02691,1.208466,5.777648,3.852595
9,328094,V1,Left,73,43,48,-0.2914717,0.3580609,-0.2892443,0.3251259,0.02920898,0.0706683,0.2580288,24.17088,0.1190484,4.693954,2.730036
9,328177,V1,Left,73,43,49,0.02307482,1.440052,-0.01655274,1.429323,0.2959889,0.2926129,0.4699762,58.61839,6.204617,10.76327,5.101038
9,328178,V1,Left,73,44,47,-0.06760594,1.270991,-0.1715867,1.314203,0.2672004,0.2424731,0.510487,54.96667,4.513139,11.13827,4.772092
